loss,accuracy,val_loss,val_accuracy
0.2709710896015167,0.021572129800915718,0.2641156315803528,0.028392856940627098
0.24677418172359467,0.03517195209860802,0.21544921398162842,0.0580357126891613
0.15758121013641357,0.09711924940347672,0.136065274477005,0.12250000238418579
0.12849211692810059,0.12550245225429535,0.12418336421251297,0.12285714596509933
0.11870210617780685,0.14182670414447784,0.11762897670269012,0.1525000035762787
0.11097335070371628,0.1548682451248169,0.11111791431903839,0.1550000011920929
0.10417117178440094,0.17248772084712982,0.10406383872032166,0.18321429193019867
0.0985783040523529,0.1871594488620758,0.10360746085643768,0.18285714089870453
0.09397564828395844,0.20002232491970062,0.10080068558454514,0.19339285790920258
0.08981778472661972,0.21505136787891388,0.09378572553396225,0.2130357176065445
0.08588191866874695,0.2321348786354065,0.09315422922372818,0.230178564786911
0.08286915719509125,0.24091112613677979,0.0907856747508049,0.2251785695552826
0.0805106833577156,0.24618132412433624,0.08781350404024124,0.25357142090797424
0.07841915637254715,0.25180885195732117,0.08573219925165176,0.2328571379184723
0.07641442120075226,0.25893256068229675,0.08413475751876831,0.23071429133415222
0.07493643462657928,0.2620812952518463,0.08262848109006882,0.269821435213089
0.07373806089162827,0.2674408257007599,0.08248351514339447,0.26428571343421936
0.07274677604436874,0.2705672085285187,0.08820293843746185,0.24714285135269165
0.07195864617824554,0.27635106444358826,0.08087100833654404,0.2530357241630554
0.0713525041937828,0.27771326899528503,0.08041946589946747,0.2692857086658478
0.07049035280942917,0.2805270254611969,0.08384867757558823,0.2660714387893677
0.06998556107282639,0.2848369777202606,0.08106962591409683,0.26232144236564636
0.06945635378360748,0.2828941345214844,0.07820173352956772,0.26303571462631226
0.06911485642194748,0.28503796458244324,0.0778268352150917,0.27464285492897034
0.06862341612577438,0.2849932909011841,0.0801704153418541,0.2830357253551483
0.06814304739236832,0.28901293873786926,0.07895111292600632,0.2658928632736206
0.06781904399394989,0.2870924472808838,0.07597954571247101,0.2755357027053833
0.06740079075098038,0.29169273376464844,0.0770035833120346,0.270892858505249
0.06710825860500336,0.2939928472042084,0.07737277448177338,0.2710714340209961
0.0666244849562645,0.29390352964401245,0.07758122682571411,0.26678571105003357
0.06648378819227219,0.2962706685066223,0.07733447849750519,0.2748214304447174
0.06620281934738159,0.29678428173065186,0.07618001103401184,0.2621428668498993
0.06590890139341354,0.29979902505874634,0.07748312503099442,0.26750001311302185
0.0657036080956459,0.2983027994632721,0.07519233226776123,0.28089284896850586
0.06539446115493774,0.2998213469982147,0.07702773809432983,0.28142857551574707
0.06542788445949554,0.29778918623924255,0.07480308413505554,0.2780357003211975
0.06544211506843567,0.298593133687973,0.07545609027147293,0.2741071283817291
0.06510879099369049,0.29966503381729126,0.07628543674945831,0.2653571367263794
0.06524577736854553,0.2981911599636078,0.07655231654644012,0.28142857551574707
0.06491931527853012,0.29812416434288025,0.07363957911729813,0.2953571379184723
0.06481761485338211,0.29680660367012024,0.07529861479997635,0.28678572177886963
0.06447399407625198,0.2988610863685608,0.07483158260583878,0.27464285492897034
0.0642663985490799,0.3018535077571869,0.07484941929578781,0.28660714626312256
0.06421507894992828,0.2987271249294281,0.07465054094791412,0.2723214328289032
0.06380598992109299,0.30236712098121643,0.07380270957946777,0.2639285624027252
0.06367997080087662,0.3042876422405243,0.07731924951076508,0.2769642770290375
0.06341049820184708,0.3024787902832031,0.07525363564491272,0.269821435213089
0.06305328011512756,0.3031933903694153,0.07506352663040161,0.2539285719394684
0.06314223259687424,0.30547118186950684,0.07524415850639343,0.28214284777641296
0.06317955255508423,0.3001786470413208,0.07379210740327835,0.2730357050895691
