loss,accuracy,val_loss,val_accuracy
0.1763090342283249,0.07539080083370209,0.11473380774259567,0.0905357152223587
0.09061461687088013,0.14611433446407318,0.09649717807769775,0.13160714507102966
0.07293277233839035,0.18112996220588684,0.08806800842285156,0.17249999940395355
0.06294380128383636,0.21016079187393188,0.08377721160650253,0.17178571224212646
0.05610782653093338,0.23354175686836243,0.08042852580547333,0.1850000023841858
0.05098414793610573,0.2559848129749298,0.08000540733337402,0.1926785707473755
0.046850018203258514,0.2756587862968445,0.0788213387131691,0.20374999940395355
0.04356775060296059,0.2891692817211151,0.0768657997250557,0.2117857187986374
0.04080342873930931,0.3030593991279602,0.07682085037231445,0.2130357176065445
0.038423776626586914,0.3164805769920349,0.07633056491613388,0.20589286088943481
0.03637388348579407,0.3290531635284424,0.07528626918792725,0.20928572118282318
0.03459381312131882,0.3417820334434509,0.07599584758281708,0.22928571701049805
0.033038802444934845,0.35350602865219116,0.07412200421094894,0.22821427881717682
0.03162490576505661,0.36208128929138184,0.07418429851531982,0.22696428000926971
0.030368776991963387,0.3705672323703766,0.07407643646001816,0.2207142859697342
0.029220931231975555,0.37815988063812256,0.07349416613578796,0.22589285671710968
0.028225144371390343,0.38704779744148254,0.07339279353618622,0.23928570747375488
0.027276134118437767,0.3919830322265625,0.07400085777044296,0.23053571581840515
0.026447631418704987,0.40270209312438965,0.07346966117620468,0.24714285135269165
0.025649122893810272,0.4090888798236847,0.07302355021238327,0.23446428775787354
0.024912966415286064,0.4155203104019165,0.07228003442287445,0.2480357140302658
0.024237697944045067,0.418535053730011,0.0726514682173729,0.25535714626312256
0.02363058738410473,0.4273113012313843,0.07195284962654114,0.2360714226961136
0.023058803752064705,0.43202322721481323,0.07141444087028503,0.24892857670783997
0.022552037611603737,0.4393032491207123,0.0714864656329155,0.2512499988079071
0.021987931802868843,0.44323357939720154,0.07167620211839676,0.24946428835391998
0.021511627361178398,0.44589102268218994,0.07126884907484055,0.24857142567634583
0.021089568734169006,0.4502456486225128,0.07191082835197449,0.25482141971588135
0.0206382367759943,0.4546225965023041,0.07030782103538513,0.25928571820259094
0.020218249410390854,0.46241626143455505,0.07045545428991318,0.26767855882644653
0.019845981150865555,0.4643367528915405,0.07064100354909897,0.2530357241630554
0.01948106661438942,0.46817776560783386,0.07083751261234283,0.25660714507102966
0.01912057027220726,0.47429656982421875,0.07068531960248947,0.258392870426178
0.01879940554499626,0.4762617349624634,0.0703936219215393,0.25660714507102966
0.01847098208963871,0.48061636090278625,0.07050752639770508,0.25732141733169556
0.018167592585086823,0.4839213788509369,0.07047230005264282,0.26642856001853943
0.01787111908197403,0.48604288697242737,0.07032936811447144,0.2616071403026581
0.01755865290760994,0.4892139434814453,0.07006725668907166,0.2507142722606659
0.017292970791459084,0.4957793653011322,0.07002823799848557,0.2517857253551483
0.0169923547655344,0.4996426999568939,0.07068338990211487,0.260357141494751
0.01675853319466114,0.5007815957069397,0.0703047588467598,0.2542857229709625
0.01650731824338436,0.5001563429832458,0.07017480581998825,0.2692857086658478
0.016248634085059166,0.5120589733123779,0.06987739354372025,0.2562499940395355
0.01603827439248562,0.5093792080879211,0.06972144544124603,0.25928571820259094
0.015803750604391098,0.5132648348808289,0.06967490911483765,0.25607141852378845
0.01557136420160532,0.5159893035888672,0.06964456290006638,0.27000001072883606
0.015378111973404884,0.5203215479850769,0.07006106525659561,0.2616071403026581
0.015172126702964306,0.5219294428825378,0.07003722339868546,0.2576785683631897
0.014964735135436058,0.5234032869338989,0.06960222125053406,0.2571428716182709
0.014779905788600445,0.5253461599349976,0.07059288769960403,0.26571428775787354
0.014596670866012573,0.5295891165733337,0.0697963684797287,0.2778571546077728
0.014410624280571938,0.5317999124526978,0.06968287378549576,0.26428571343421936
0.014227710664272308,0.5327824950218201,0.06956438720226288,0.2666071355342865
0.014086023904383183,0.5334970951080322,0.07011958211660385,0.2685714364051819
0.01393625047057867,0.5338097214698792,0.06977955996990204,0.261428564786911
0.013782158493995667,0.5408217906951904,0.0698014572262764,0.26946428418159485
0.013617265038192272,0.5414247512817383,0.06955873221158981,0.26357144117355347
0.013479652814567089,0.5443055033683777,0.0690726488828659,0.2549999952316284
0.013345496729016304,0.5457570552825928,0.06964686512947083,0.2626785635948181
0.013205522671341896,0.5467619299888611,0.06951771676540375,0.26571428775787354
