loss,accuracy,val_loss,val_accuracy
0.21389420330524445,0.06147833913564682,0.11830905079841614,0.11749999970197678
0.0998326763510704,0.13925859332084656,0.09332647919654846,0.17803572118282318
0.07509679347276688,0.18622152507305145,0.08374547958374023,0.1932142823934555
0.06179473549127579,0.22351495921611786,0.0785345658659935,0.2053571492433548
0.052672505378723145,0.2576819956302643,0.07470685988664627,0.23357142508029938
0.046005360782146454,0.29091110825538635,0.07006289064884186,0.23428571224212646
0.04095257446169853,0.3180437684059143,0.06969893723726273,0.24321427941322327
0.037016626447439194,0.34140241146087646,0.06913721561431885,0.258392870426178
0.033875372260808945,0.3621482849121094,0.06736435741186142,0.25107142329216003
0.0312267504632473,0.37894150614738464,0.06677297502756119,0.261428564786911
0.029050344601273537,0.39870476722717285,0.06399037688970566,0.26892855763435364
0.02721487358212471,0.4102054536342621,0.06480412185192108,0.272857129573822
0.02562091127038002,0.4244305491447449,0.0644557848572731,0.27196428179740906
0.024283017963171005,0.43988388776779175,0.06403996795415878,0.290714293718338
0.023016927763819695,0.44966503977775574,0.06275483220815659,0.28035715222358704
0.021970480680465698,0.46018311381340027,0.06242421269416809,0.29750001430511475
0.02101285196840763,0.4750558137893677,0.06227423623204231,0.3048214316368103
0.020242877304553986,0.47974541783332825,0.06119001284241676,0.29875001311302185
0.019439544528722763,0.48816436529159546,0.06073871999979019,0.2992857098579407
0.018780283629894257,0.5021438002586365,0.060438062995672226,0.302142858505249
0.018169978633522987,0.5099598169326782,0.06109589710831642,0.3053571283817291
0.01760716363787651,0.510897696018219,0.06008264794945717,0.30517858266830444
0.017071284353733063,0.5217954516410828,0.06016970053315163,0.31482142210006714
0.016567518934607506,0.5251451730728149,0.05962224677205086,0.32607144117355347
0.016125375404953957,0.5332737565040588,0.059274304658174515,0.31928572058677673
0.015659581869840622,0.5362662076950073,0.06021514907479286,0.3194642961025238
0.015281639993190765,0.5421839952468872,0.05903100222349167,0.3194642961025238
0.014915638603270054,0.5456230640411377,0.05971759185194969,0.32035714387893677
0.014605369418859482,0.5457570552825928,0.05918721482157707,0.32249999046325684
0.014277016744017601,0.5536400079727173,0.05858110636472702,0.31535714864730835
0.013971414417028427,0.5578606724739075,0.058545876294374466,0.3232142925262451
0.013714085333049297,0.56134432554245,0.05831316113471985,0.31785714626312256
0.013440858572721481,0.5681331157684326,0.058903634548187256,0.333392858505249
0.013198678381741047,0.5700982809066772,0.05850983038544655,0.32875001430511475
0.012967768125236034,0.5732023119926453,0.05859043076634407,0.3257142901420593
0.012734360992908478,0.5737606287002563,0.05765364691615105,0.321964293718338
0.01252493355423212,0.5784055590629578,0.05762162804603577,0.32928571105003357
0.01232712808996439,0.584546685218811,0.05807115137577057,0.3232142925262451
0.01208814512938261,0.584546685218811,0.05765683948993683,0.3305357098579407
0.011951422318816185,0.5876730680465698,0.05752363055944443,0.33500000834465027
0.011766321025788784,0.5925859808921814,0.05780648812651634,0.3241071403026581
0.011597231961786747,0.5954667329788208,0.05811407417058945,0.3151785731315613
0.011418480426073074,0.5965833067893982,0.057245269417762756,0.3355357050895691
0.011283881030976772,0.5966725945472717,0.05740335211157799,0.3310714364051819
0.011103933677077293,0.5982134938240051,0.05753953754901886,0.32821428775787354
0.010943147353827953,0.6037293672561646,0.05732075870037079,0.3335714340209961
0.010825926437973976,0.6066994071006775,0.057349249720573425,0.3207142949104309
0.010664043948054314,0.6069673895835876,0.057167503982782364,0.3266071379184723
0.010598725639283657,0.606766402721405,0.05721839889883995,0.3296428620815277
0.010432198643684387,0.6103841066360474,0.05687328428030014,0.3317857086658478
0.010287361219525337,0.61322021484375,0.05704234540462494,0.3400000035762787
0.010185176506638527,0.6131978631019592,0.05643973872065544,0.33500000834465027
0.01004745066165924,0.617217481136322,0.057172585278749466,0.33267858624458313
0.009971261955797672,0.6200535893440247,0.05667836219072342,0.35357141494750977
0.009842672385275364,0.6178874373435974,0.05734151974320412,0.3348214328289032
0.009748599492013454,0.6200982332229614,0.056843772530555725,0.3278571367263794
0.00963775534182787,0.6256364583969116,0.05730525031685829,0.33375000953674316
0.009550638496875763,0.627199649810791,0.05661650374531746,0.34267857670783997
0.009455680847167969,0.6282492280006409,0.056543588638305664,0.341785728931427
0.009355665184557438,0.6263734102249146,0.05671832337975502,0.3394642770290375
0.009283028542995453,0.6301250457763672,0.05630073696374893,0.34392857551574707
0.009161296300590038,0.6333631277084351,0.05675309896469116,0.33642858266830444
0.009102847427129745,0.6313086152076721,0.056489650160074234,0.3246428668498993
0.009009134955704212,0.63322913646698,0.05678369104862213,0.3373214304447174
0.008921140804886818,0.6360875368118286,0.05701376125216484,0.3403571546077728
0.008820369839668274,0.6415364146232605,0.056558918207883835,0.33500000834465027
0.008758708834648132,0.6409334540367126,0.05642957240343094,0.3375000059604645
0.008693886920809746,0.6391916275024414,0.05677270516753197,0.332321435213089
0.008623939007520676,0.6404644846916199,0.056495051831007004,0.32607144117355347
0.00854191742837429,0.6428986191749573,0.056540925055742264,0.320892870426178
0.008470441214740276,0.6444841623306274,0.05635553598403931,0.3310714364051819
0.008423447608947754,0.6464493274688721,0.05662791058421135,0.3233928680419922
0.008367953822016716,0.648526132106781,0.05639370530843735,0.33892858028411865
0.008256666362285614,0.6445288062095642,0.05679599940776825,0.3451785743236542
0.008212684653699398,0.6456900238990784,0.05655742809176445,0.3407142758369446
0.008148141205310822,0.6489057540893555,0.05647927522659302,0.3355357050895691
0.008112974464893341,0.6520098447799683,0.05656791105866432,0.3362500071525574
0.008051710203289986,0.6502456665039062,0.05628260597586632,0.3430357277393341
0.007988088764250278,0.6518311500549316,0.05672420561313629,0.34464284777641296
0.007931021973490715,0.6517195105552673,0.05667104572057724,0.33571428060531616
0.007874570786952972,0.6552925705909729,0.056468091905117035,0.3380357027053833
0.007822784595191479,0.6575033664703369,0.05656822770833969,0.3394642770290375
0.007760511711239815,0.6573693752288818,0.056641433387994766,0.34732142090797424
0.007716117426753044,0.6610987186431885,0.05713538080453873,0.3449999988079071
0.007668766193091869,0.6600491404533386,0.05655908212065697,0.3341071307659149
0.007618279196321964,0.6591335535049438,0.05669006332755089,0.33839285373687744
